ID,wav,wav_format,start,stop,duration,language_family,language_name
51,/content/common_voice_kpd/Polish/train/plsh_trn_sp_485/common_voice_pl_20775434.wav,.wav,0,67584,4.224,West_Slavic,Polish
52,/content/common_voice_kpd/Polish/train/plsh_trn_sp_425/common_voice_pl_20619716.wav,.wav,0,64128,4.008,West_Slavic,Polish
53,/content/common_voice_kpd/Polish/train/plsh_trn_sp_96/common_voice_pl_20605954.wav,.wav,0,96384,6.024,West_Slavic,Polish
54,/content/common_voice_kpd/Polish/train/plsh_trn_sp_246/common_voice_pl_20663106.wav,.wav,0,62208,3.888,West_Slavic,Polish
55,/content/common_voice_kpd/Polish/train/plsh_trn_sp_723/common_voice_pl_20618757.wav,.wav,0,135936,8.496,West_Slavic,Polish
56,/content/common_voice_kpd/Polish/train/plsh_trn_sp_587/common_voice_pl_20617916.wav,.wav,0,75264,4.704,West_Slavic,Polish
57,/content/common_voice_kpd/Polish/train/plsh_trn_sp_261/common_voice_pl_20616096.wav,.wav,0,129024,8.064,West_Slavic,Polish
58,/content/common_voice_kpd/Polish/train/plsh_trn_sp_128/common_voice_pl_20604260.wav,.wav,0,73344,4.584,West_Slavic,Polish
59,/content/common_voice_kpd/Polish/train/plsh_trn_sp_91/common_voice_pl_20629920.wav,.wav,0,73344,4.584,West_Slavic,Polish
60,/content/common_voice_kpd/Polish/train/plsh_trn_sp_30/common_voice_pl_20987431.wav,.wav,0,100992,6.312,West_Slavic,Polish
61,/content/common_voice_kpd/Polish/train/plsh_trn_sp_121/common_voice_pl_20623217.wav,.wav,0,89856,5.616,West_Slavic,Polish
62,/content/common_voice_kpd/Polish/train/plsh_trn_sp_328/common_voice_pl_21152629.wav,.wav,0,92544,5.784,West_Slavic,Polish
63,/content/common_voice_kpd/Polish/train/plsh_trn_sp_451/common_voice_pl_20837068.wav,.wav,0,45696,2.856,West_Slavic,Polish
64,/content/common_voice_kpd/Polish/train/plsh_trn_sp_387/common_voice_pl_20682669.wav,.wav,0,82176,5.136,West_Slavic,Polish
65,/content/common_voice_kpd/Polish/train/plsh_trn_sp_146/common_voice_pl_20605286.wav,.wav,0,126336,7.896,West_Slavic,Polish
66,/content/common_voice_kpd/Polish/train/plsh_trn_sp_194/common_voice_pl_20603487.wav,.wav,0,93696,5.856,West_Slavic,Polish
67,/content/common_voice_kpd/Polish/train/plsh_trn_sp_46/common_voice_pl_20605240.wav,.wav,0,62976,3.936,West_Slavic,Polish
68,/content/common_voice_kpd/Polish/train/plsh_trn_sp_708/common_voice_pl_20614456.wav,.wav,0,69504,4.344,West_Slavic,Polish
69,/content/common_voice_kpd/Polish/train/plsh_trn_sp_23/common_voice_pl_20812328.wav,.wav,0,59136,3.696,West_Slavic,Polish
70,/content/common_voice_kpd/Polish/train/plsh_trn_sp_594/common_voice_pl_20603175.wav,.wav,0,69504,4.344,West_Slavic,Polish
71,/content/common_voice_kpd/Polish/train/plsh_trn_sp_95/common_voice_pl_20605617.wav,.wav,0,81024,5.064,West_Slavic,Polish
72,/content/common_voice_kpd/Polish/train/plsh_trn_sp_145/common_voice_pl_20603985.wav,.wav,0,101376,6.336,West_Slavic,Polish
73,/content/common_voice_kpd/Polish/train/plsh_trn_sp_273/common_voice_pl_20620260.wav,.wav,0,61056,3.816,West_Slavic,Polish
74,/content/common_voice_kpd/Polish/train/plsh_trn_sp_165/common_voice_pl_20614953.wav,.wav,0,43392,2.712,West_Slavic,Polish
75,/content/common_voice_kpd/Polish/train/plsh_trn_sp_726/common_voice_pl_20614540.wav,.wav,0,53376,3.336,West_Slavic,Polish
76,/content/common_voice_kpd/Polish/train/plsh_trn_sp_18/common_voice_pl_22068114.wav,.wav,0,72725,4.5453125,West_Slavic,Polish
77,/content/common_voice_kpd/Polish/train/plsh_trn_sp_219/common_voice_pl_21873864.wav,.wav,0,79488,4.968,West_Slavic,Polish
78,/content/common_voice_kpd/Polish/train/plsh_trn_sp_70/common_voice_pl_20603514.wav,.wav,0,102528,6.408,West_Slavic,Polish
79,/content/common_voice_kpd/Polish/train/plsh_trn_sp_490/common_voice_pl_20625613.wav,.wav,0,54144,3.384,West_Slavic,Polish
80,/content/common_voice_kpd/Polish/train/plsh_trn_sp_285/common_voice_pl_20603965.wav,.wav,0,72960,4.56,West_Slavic,Polish
81,/content/common_voice_kpd/Polish/train/plsh_trn_sp_230/common_voice_pl_20703091.wav,.wav,0,47232,2.952,West_Slavic,Polish
82,/content/common_voice_kpd/Polish/train/plsh_trn_sp_440/common_voice_pl_20613848.wav,.wav,0,66816,4.176,West_Slavic,Polish
83,/content/common_voice_kpd/Polish/train/plsh_trn_sp_647/common_voice_pl_20618719.wav,.wav,0,59136,3.696,West_Slavic,Polish
84,/content/common_voice_kpd/Polish/train/plsh_trn_sp_224/common_voice_pl_20603651.wav,.wav,0,66816,4.176,West_Slavic,Polish
85,/content/common_voice_kpd/Polish/train/plsh_trn_sp_71/common_voice_pl_20604043.wav,.wav,0,88704,5.544,West_Slavic,Polish
86,/content/common_voice_kpd/Polish/train/plsh_trn_sp_189/common_voice_pl_20613487.wav,.wav,0,33024,2.064,West_Slavic,Polish
87,/content/common_voice_kpd/Polish/train/plsh_trn_sp_101/common_voice_pl_20604024.wav,.wav,0,80256,5.016,West_Slavic,Polish
88,/content/common_voice_kpd/Polish/train/plsh_trn_sp_144/common_voice_pl_20603638.wav,.wav,0,98304,6.144,West_Slavic,Polish
89,/content/common_voice_kpd/Polish/train/plsh_trn_sp_569/common_voice_pl_20610132.wav,.wav,0,74496,4.656,West_Slavic,Polish
90,/content/common_voice_kpd/Polish/train/plsh_trn_sp_340/common_voice_pl_20633849.wav,.wav,0,73344,4.584,West_Slavic,Polish
91,/content/common_voice_kpd/Polish/train/plsh_trn_sp_482/common_voice_pl_20610168.wav,.wav,0,91776,5.736,West_Slavic,Polish
92,/content/common_voice_kpd/Polish/train/plsh_trn_sp_231/common_voice_pl_20629273.wav,.wav,0,82944,5.184,West_Slavic,Polish
93,/content/common_voice_kpd/Polish/train/plsh_trn_sp_636/common_voice_pl_20741606.wav,.wav,0,45696,2.856,West_Slavic,Polish
94,/content/common_voice_kpd/Polish/train/plsh_trn_sp_200/common_voice_pl_20626229.wav,.wav,0,86016,5.376,West_Slavic,Polish
95,/content/common_voice_kpd/Polish/train/plsh_trn_sp_650/common_voice_pl_20619514.wav,.wav,0,104064,6.504,West_Slavic,Polish
96,/content/common_voice_kpd/Polish/train/plsh_trn_sp_710/common_voice_pl_21101937.wav,.wav,0,44544,2.784,West_Slavic,Polish
97,/content/common_voice_kpd/Polish/train/plsh_trn_sp_21/common_voice_pl_21291120.wav,.wav,0,60672,3.792,West_Slavic,Polish
98,/content/common_voice_kpd/Polish/train/plsh_trn_sp_1/common_voice_pl_21694605.wav,.wav,0,39936,2.496,West_Slavic,Polish
99,/content/common_voice_kpd/Polish/train/plsh_trn_sp_511/common_voice_pl_20608400.wav,.wav,0,61056,3.816,West_Slavic,Polish
100,/content/common_voice_kpd/Polish/train/plsh_trn_sp_692/common_voice_pl_20639843.wav,.wav,0,84864,5.304,West_Slavic,Polish
101,/content/common_voice_kpd/Polish/train/plsh_trn_sp_456/common_voice_pl_20775057.wav,.wav,0,65664,4.104,West_Slavic,Polish
102,/content/common_voice_kpd/Polish/train/plsh_trn_sp_544/common_voice_pl_20618618.wav,.wav,0,62976,3.936,West_Slavic,Polish
103,/content/common_voice_kpd/Polish/train/plsh_trn_sp_127/common_voice_pl_20606456.wav,.wav,0,112896,7.056,West_Slavic,Polish
104,/content/common_voice_kpd/Polish/train/plsh_trn_sp_477/common_voice_pl_20770501.wav,.wav,0,79104,4.944,West_Slavic,Polish
105,/content/common_voice_kpd/Polish/train/plsh_trn_sp_565/common_voice_pl_20613219.wav,.wav,0,155136,9.696,West_Slavic,Polish
106,/content/common_voice_kpd/Polish/train/plsh_trn_sp_326/common_voice_pl_20614688.wav,.wav,0,71424,4.464,West_Slavic,Polish
107,/content/common_voice_kpd/Polish/train/plsh_trn_sp_670/common_voice_pl_20602883.wav,.wav,0,108672,6.792,West_Slavic,Polish
108,/content/common_voice_kpd/Polish/train/plsh_trn_sp_344/common_voice_pl_20616215.wav,.wav,0,67584,4.224,West_Slavic,Polish
109,/content/common_voice_kpd/Polish/train/plsh_trn_sp_621/common_voice_pl_20613647.wav,.wav,0,63744,3.984,West_Slavic,Polish
110,/content/common_voice_kpd/Polish/train/plsh_trn_sp_5/common_voice_pl_21292713.wav,.wav,0,53376,3.336,West_Slavic,Polish
111,/content/common_voice_kpd/Polish/train/plsh_trn_sp_374/common_voice_pl_20612391.wav,.wav,0,76416,4.776,West_Slavic,Polish
112,/content/common_voice_kpd/Polish/train/plsh_trn_sp_192/common_voice_pl_20620374.wav,.wav,0,84864,5.304,West_Slavic,Polish
113,/content/common_voice_kpd/Polish/train/plsh_trn_sp_402/common_voice_pl_20617525.wav,.wav,0,118656,7.416,West_Slavic,Polish
114,/content/common_voice_kpd/Polish/train/plsh_trn_sp_537/common_voice_pl_20623169.wav,.wav,0,66816,4.176,West_Slavic,Polish
115,/content/common_voice_kpd/Polish/train/plsh_trn_sp_79/common_voice_pl_20806604.wav,.wav,0,138624,8.664,West_Slavic,Polish
116,/content/common_voice_kpd/Polish/train/plsh_trn_sp_63/common_voice_pl_20604060.wav,.wav,0,74496,4.656,West_Slavic,Polish
117,/content/common_voice_kpd/Polish/train/plsh_trn_sp_716/common_voice_pl_21077176.wav,.wav,0,76416,4.776,West_Slavic,Polish
118,/content/common_voice_kpd/Polish/train/plsh_trn_sp_644/common_voice_pl_20616746.wav,.wav,0,123264,7.704,West_Slavic,Polish
119,/content/common_voice_kpd/Polish/train/plsh_trn_sp_107/common_voice_pl_20606495.wav,.wav,0,132864,8.304,West_Slavic,Polish
120,/content/common_voice_kpd/Polish/train/plsh_trn_sp_731/common_voice_pl_20621985.wav,.wav,0,115200,7.2,West_Slavic,Polish
121,/content/common_voice_kpd/Polish/train/plsh_trn_sp_506/common_voice_pl_20638555.wav,.wav,0,80256,5.016,West_Slavic,Polish
122,/content/common_voice_kpd/Polish/train/plsh_trn_sp_197/common_voice_pl_20626650.wav,.wav,0,88704,5.544,West_Slavic,Polish
123,/content/common_voice_kpd/Polish/train/plsh_trn_sp_499/common_voice_pl_20658980.wav,.wav,0,38784,2.424,West_Slavic,Polish
124,/content/common_voice_kpd/Polish/train/plsh_trn_sp_172/common_voice_pl_20604238.wav,.wav,0,59136,3.696,West_Slavic,Polish
125,/content/common_voice_kpd/Polish/train/plsh_trn_sp_354/common_voice_pl_20616691.wav,.wav,0,36864,2.304,West_Slavic,Polish
126,/content/common_voice_kpd/Polish/train/plsh_trn_sp_435/common_voice_pl_20608705.wav,.wav,0,107136,6.696,West_Slavic,Polish
127,/content/common_voice_kpd/Polish/train/plsh_trn_sp_347/common_voice_pl_20605444.wav,.wav,0,62976,3.936,West_Slavic,Polish
128,/content/common_voice_kpd/Polish/train/plsh_trn_sp_125/common_voice_pl_20605266.wav,.wav,0,80256,5.016,West_Slavic,Polish
129,/content/common_voice_kpd/Polish/train/plsh_trn_sp_475/common_voice_pl_20607641.wav,.wav,0,51456,3.216,West_Slavic,Polish
130,/content/common_voice_kpd/Polish/train/plsh_trn_sp_469/common_voice_pl_20628845.wav,.wav,0,68352,4.272,West_Slavic,Polish
131,/content/common_voice_kpd/Polish/train/plsh_trn_sp_503/common_voice_pl_20680402.wav,.wav,0,120576,7.536,West_Slavic,Polish
132,/content/common_voice_kpd/Polish/train/plsh_trn_sp_104/common_voice_pl_20605243.wav,.wav,0,57984,3.624,West_Slavic,Polish
133,/content/common_voice_kpd/Polish/train/plsh_trn_sp_602/common_voice_pl_20610901.wav,.wav,0,47616,2.976,West_Slavic,Polish
134,/content/common_voice_kpd/Polish/train/plsh_trn_sp_324/common_voice_pl_20605480.wav,.wav,0,79104,4.944,West_Slavic,Polish
135,/content/common_voice_kpd/Polish/train/plsh_trn_sp_593/common_voice_pl_20613637.wav,.wav,0,71424,4.464,West_Slavic,Polish
136,/content/common_voice_kpd/Polish/train/plsh_trn_sp_729/common_voice_pl_20623839.wav,.wav,0,43776,2.736,West_Slavic,Polish
137,/content/common_voice_kpd/Polish/train/plsh_trn_sp_421/common_voice_pl_20639210.wav,.wav,0,51456,3.216,West_Slavic,Polish
138,/content/common_voice_kpd/Polish/train/plsh_trn_sp_304/common_voice_pl_20608489.wav,.wav,0,91776,5.736,West_Slavic,Polish
139,/content/common_voice_kpd/Polish/train/plsh_trn_sp_149/common_voice_pl_20603733.wav,.wav,0,110592,6.912,West_Slavic,Polish
140,/content/common_voice_kpd/Polish/train/plsh_trn_sp_535/common_voice_pl_20632777.wav,.wav,0,94464,5.904,West_Slavic,Polish
141,/content/common_voice_kpd/Polish/train/plsh_trn_sp_106/common_voice_pl_20603566.wav,.wav,0,123264,7.704,West_Slavic,Polish
142,/content/common_voice_kpd/Polish/train/plsh_trn_sp_730/common_voice_pl_20612795.wav,.wav,0,36096,2.256,West_Slavic,Polish
143,/content/common_voice_kpd/Polish/train/plsh_trn_sp_668/common_voice_pl_20775162.wav,.wav,0,67584,4.224,West_Slavic,Polish
144,/content/common_voice_kpd/Polish/train/plsh_trn_sp_400/common_voice_pl_20652588.wav,.wav,0,81408,5.088,West_Slavic,Polish
145,/content/common_voice_kpd/Polish/train/plsh_trn_sp_110/common_voice_pl_20604122.wav,.wav,0,105984,6.624,West_Slavic,Polish
146,/content/common_voice_kpd/Polish/train/plsh_trn_sp_6/common_voice_pl_21644173.wav,.wav,0,56064,3.504,West_Slavic,Polish
147,/content/common_voice_kpd/Polish/train/plsh_trn_sp_341/common_voice_pl_20779723.wav,.wav,0,56064,3.504,West_Slavic,Polish
148,/content/common_voice_kpd/Polish/train/plsh_trn_sp_168/common_voice_pl_20735856.wav,.wav,0,71424,4.464,West_Slavic,Polish
149,/content/common_voice_kpd/Polish/train/plsh_trn_sp_58/common_voice_pl_20605914.wav,.wav,0,107904,6.744,West_Slavic,Polish
150,/content/common_voice_kpd/Polish/train/plsh_trn_sp_151/common_voice_pl_20605597.wav,.wav,0,166656,10.416,West_Slavic,Polish
151,/content/common_voice_kpd/Polish/train/plsh_trn_sp_343/common_voice_pl_20620443.wav,.wav,0,96384,6.024,West_Slavic,Polish
152,/content/common_voice_kpd/Polish/train/plsh_trn_sp_296/common_voice_pl_20662538.wav,.wav,0,68736,4.296,West_Slavic,Polish
153,/content/common_voice_kpd/Polish/train/plsh_trn_sp_420/common_voice_pl_20620789.wav,.wav,0,73344,4.584,West_Slavic,Polish
154,/content/common_voice_kpd/Polish/train/plsh_trn_sp_616/common_voice_pl_20594757.wav,.wav,0,74880,4.68,West_Slavic,Polish
155,/content/common_voice_kpd/Polish/train/plsh_trn_sp_283/common_voice_pl_20640482.wav,.wav,0,97536,6.096,West_Slavic,Polish
156,/content/common_voice_kpd/Polish/train/plsh_trn_sp_383/common_voice_pl_20651421.wav,.wav,0,94464,5.904,West_Slavic,Polish
157,/content/common_voice_kpd/Polish/train/plsh_trn_sp_474/common_voice_pl_21077166.wav,.wav,0,125184,7.824,West_Slavic,Polish
158,/content/common_voice_kpd/Polish/train/plsh_trn_sp_113/common_voice_pl_20605264.wav,.wav,0,128256,8.016,West_Slavic,Polish
159,/content/common_voice_kpd/Polish/train/plsh_trn_sp_590/common_voice_pl_20631132.wav,.wav,0,93696,5.856,West_Slavic,Polish
160,/content/common_voice_kpd/Polish/train/plsh_trn_sp_55/common_voice_pl_20606536.wav,.wav,0,59136,3.696,West_Slavic,Polish
161,/content/common_voice_kpd/Polish/train/plsh_trn_sp_416/common_voice_pl_20622763.wav,.wav,0,59136,3.696,West_Slavic,Polish
162,/content/common_voice_kpd/Polish/train/plsh_trn_sp_239/common_voice_pl_20607504.wav,.wav,0,48000,3.0,West_Slavic,Polish
163,/content/common_voice_kpd/Polish/train/plsh_trn_sp_196/common_voice_pl_21490970.wav,.wav,0,79104,4.944,West_Slavic,Polish
164,/content/common_voice_kpd/Polish/train/plsh_trn_sp_533/common_voice_pl_20717230.wav,.wav,0,119040,7.44,West_Slavic,Polish
165,/content/common_voice_kpd/Polish/train/plsh_trn_sp_424/common_voice_pl_20650579.wav,.wav,0,109440,6.84,West_Slavic,Polish
166,/content/common_voice_kpd/Polish/train/plsh_trn_sp_184/common_voice_pl_20658764.wav,.wav,0,57216,3.576,West_Slavic,Polish
167,/content/common_voice_kpd/Polish/train/plsh_trn_sp_153/common_voice_pl_20637774.wav,.wav,0,54144,3.384,West_Slavic,Polish
168,/content/common_voice_kpd/Polish/train/plsh_trn_sp_674/common_voice_pl_20672542.wav,.wav,0,94848,5.928,West_Slavic,Polish
169,/content/common_voice_kpd/Polish/train/plsh_trn_sp_103/common_voice_pl_20603497.wav,.wav,0,57984,3.624,West_Slavic,Polish
170,/content/common_voice_kpd/Polish/train/plsh_trn_sp_357/common_voice_pl_20633902.wav,.wav,0,94464,5.904,West_Slavic,Polish
171,/content/common_voice_kpd/Polish/train/plsh_trn_sp_152/common_voice_pl_20604025.wav,.wav,0,82560,5.16,West_Slavic,Polish
172,/content/common_voice_kpd/Polish/train/plsh_trn_sp_222/common_voice_pl_20605482.wav,.wav,0,66816,4.176,West_Slavic,Polish
173,/content/common_voice_kpd/Polish/train/plsh_trn_sp_649/common_voice_pl_20614517.wav,.wav,0,86016,5.376,West_Slavic,Polish
174,/content/common_voice_kpd/Polish/train/plsh_trn_sp_299/common_voice_pl_20656028.wav,.wav,0,84096,5.256,West_Slavic,Polish
175,/content/common_voice_kpd/Polish/train/plsh_trn_sp_732/common_voice_pl_20773199.wav,.wav,0,100224,6.264,West_Slavic,Polish
176,/content/common_voice_kpd/Polish/train/plsh_trn_sp_26/common_voice_pl_21098604.wav,.wav,0,48000,3.0,West_Slavic,Polish
177,/content/common_voice_kpd/Polish/train/plsh_trn_sp_155/common_voice_pl_20603593.wav,.wav,0,85248,5.328,West_Slavic,Polish
178,/content/common_voice_kpd/Polish/train/plsh_trn_sp_171/common_voice_pl_20879130.wav,.wav,0,74880,4.68,West_Slavic,Polish
179,/content/common_voice_kpd/Polish/train/plsh_trn_sp_401/common_voice_pl_20638541.wav,.wav,0,71424,4.464,West_Slavic,Polish
180,/content/common_voice_kpd/Polish/train/plsh_trn_sp_725/common_voice_pl_20943762.wav,.wav,0,63360,3.96,West_Slavic,Polish
181,/content/common_voice_kpd/Polish/train/plsh_trn_sp_427/common_voice_pl_20613879.wav,.wav,0,77184,4.824,West_Slavic,Polish
182,/content/common_voice_kpd/Polish/train/plsh_trn_sp_606/common_voice_pl_20609807.wav,.wav,0,72576,4.536,West_Slavic,Polish
183,/content/common_voice_kpd/Polish/train/plsh_trn_sp_486/common_voice_pl_20603645.wav,.wav,0,53376,3.336,West_Slavic,Polish
184,/content/common_voice_kpd/Polish/train/plsh_trn_sp_685/common_voice_pl_20605441.wav,.wav,0,75264,4.704,West_Slavic,Polish
185,/content/common_voice_kpd/Polish/train/plsh_trn_sp_41/common_voice_pl_21166112.wav,.wav,0,101376,6.336,West_Slavic,Polish
186,/content/common_voice_kpd/Polish/train/plsh_trn_sp_92/common_voice_pl_20603968.wav,.wav,0,77184,4.824,West_Slavic,Polish
187,/content/common_voice_kpd/Polish/train/plsh_trn_sp_212/common_voice_pl_20619756.wav,.wav,0,72576,4.536,West_Slavic,Polish
188,/content/common_voice_kpd/Polish/train/plsh_trn_sp_143/common_voice_pl_20618767.wav,.wav,0,75264,4.704,West_Slavic,Polish
189,/content/common_voice_kpd/Polish/train/plsh_trn_sp_316/common_voice_pl_20775318.wav,.wav,0,72576,4.536,West_Slavic,Polish
190,/content/common_voice_kpd/Polish/train/plsh_trn_sp_389/common_voice_pl_20775127.wav,.wav,0,49536,3.096,West_Slavic,Polish
191,/content/common_voice_kpd/Polish/train/plsh_trn_sp_281/common_voice_pl_20774877.wav,.wav,0,43776,2.736,West_Slavic,Polish
192,/content/common_voice_kpd/Polish/train/plsh_trn_sp_330/common_voice_pl_20685411.wav,.wav,0,50304,3.144,West_Slavic,Polish
193,/content/common_voice_kpd/Polish/train/plsh_trn_sp_573/common_voice_pl_21606369.wav,.wav,0,70272,4.392,West_Slavic,Polish
194,/content/common_voice_kpd/Polish/train/plsh_trn_sp_225/common_voice_pl_20616540.wav,.wav,0,123264,7.704,West_Slavic,Polish
195,/content/common_voice_kpd/Polish/train/plsh_trn_sp_473/common_voice_pl_20603926.wav,.wav,0,109056,6.816,West_Slavic,Polish
